11/04/2023	06:28	18:35	12:32	06:28	18:35	12:31	06:25	18:34	12:29	06:28	18:34	12:31	06:27	18:35	12:31	06:24	18:33	12:28	06:24	18:32	12:28	06:26	18:33	12:30	06:35	18:39	12:37	06:41	18:46	12:44	06:27	18:34	12:31
12/04/2023	06:28	18:35	12:31	06:27	18:35	12:31	06:25	18:33	12:29	06:28	18:34	12:31	06:27	18:35	12:31	06:23	18:32	12:28	06:24	18:32	12:28	06:26	18:33	12:29	06:35	18:39	12:37	06:41	18:45	12:43	06:27	18:34	12:30
13/04/2023	06:27	18:35	12:31	06:27	18:35	12:31	06:24	18:33	12:29	06:28	18:34	12:31	06:27	18:35	12:31	06:23	18:32	12:28	06:24	18:31	12:28	06:26	18:33	12:29	06:35	18:39	12:37	06:41	18:45	12:43	06:26	18:34	12:30
14/04/2023	06:27	18:35	12:31	06:27	18:34	12:31	06:24	18:33	12:28	06:28	18:33	12:30	06:27	18:35	12:31	06:23	18:32	12:27	06:24	18:31	12:27	06:25	18:32	12:29	06:35	18:39	12:37	06:41	18:45	12:43	06:26	18:34	12:30
15/04/2023	06:27	18:35	12:31	06:27	18:34	12:30	06:24	18:33	12:28	06:27	18:33	12:30	06:26	18:34	12:30	06:22	18:32	12:27	06:23	18:31	12:27	06:25	18:32	12:29	06:34	18:38	12:36	06:41	18:45	12:43	06:26	18:34	12:30
16/04/2023	06:27	18:34	12:30	06:26	18:34	12:30	06:23	18:33	12:28	06:27	18:33	12:30	06:26	18:34	12:30	06:22	18:32	12:27	06:23	18:31	12:27	06:25	18:32	12:28	06:34	18:38	12:36	06:40	18:44	12:42	06:26	18:33	12:30
17/04/2023	06:26	18:34	12:30	06:26	18:34	12:30	06:23	18:32	12:28	06:27	18:33	12:30	06:26	18:34	12:30	06:22	18:31	12:27	06:23	18:30	12:27	06:25	18:32	12:28	06:34	18:38	12:36	06:40	18:44	12:42	06:25	18:33	12:29
18/04/2023	06:26	18:34	12:30	06:26	18:34	12:30	06:23	18:32	12:28	06:27	18:32	12:29	06:25	18:34	12:30	06:21	18:31	12:26	06:23	18:30	12:26	06:24	18:32	12:28	06:34	18:37	12:36	06:40	18:44	12:42	06:25	18:33	12:29
19/04/2023	06:26	18:34	12:30	06:26	18:33	12:29	06:23	18:32	12:27	06:26	18:32	12:29	06:25	18:34	12:29	06:21	18:31	12:26	06:22	18:30	12:26	06:24	18:31	12:28	06:34	18:37	12:35	06:40	18:44	12:42	06:25	18:33	12:29
20/04/2023	06:26	18:34	12:30	06:25	18:33	12:29	06:22	18:32	12:27	06:26	18:32	12:29	06:25	18:33	12:29	06:21	18:31	12:26	06:22	18:30	12:26	06:24	18:31	12:28	06:33	18:37	12:35	06:40	18:43	12:41	06:25	18:33	12:29
21/04/2023	06:25	18:33	12:29	06:25	18:33	12:29	06:22	18:32	12:27	06:26	18:32	12:29	06:25	18:33	12:29	06:21	18:31	12:26	06:22	18:30	12:26	06:24	18:31	12:27	06:33	18:37	12:35	06:40	18:43	12:41	06:24	18:32	12:28
22/04/2023	06:25	18:33	12:29	06:25	18:33	12:29	06:22	18:32	12:27	06:26	18:31	12:29	06:25	18:33	12:29	06:20	18:31	12:25	06:22	18:29	12:26	06:24	18:31	12:27	06:33	18:36	12:35	06:39	18:43	12:41	06:24	18:32	12:28
23/04/2023	06:25	18:33	12:29	06:25	18:33	12:29	06:22	18:31	12:26	06:26	18:31	12:28	06:24	18:33	12:29	06:20	18:30	12:25	06:21	18:29	12:25	06:23	18:31	12:27	06:33	18:36	12:35	06:39	18:43	12:41	06:24	18:32	12:28
24/04/2023	06:25	18:33	12:29	06:25	18:32	12:28	06:21	18:31	12:26	06:26	18:31	12:28	06:24	18:33	12:28	06:20	18:30	12:25	06:21	18:29	12:25	06:23	18:30	12:27	06:33	18:36	12:34	06:39	18:42	12:41	06:24	18:32	12:28
25/04/2023	06:25	18:33	12:29	06:24	18:32	12:28	06:21	18:31	12:26	06:25	18:31	12:28	06:24	18:33	12:28	06:20	18:30	12:25	06:21	18:29	12:25	06:23	18:30	12:27	06:33	18:36	12:34	06:39	18:42	12:41	06:24	18:32	12:28
26/04/2023	06:24	18:33	12:28	06:24	18:32	12:28	06:21	18:31	12:26	06:25	18:31	12:28	06:24	18:32	12:28	06:19	18:30	12:25	06:21	18:29	12:25	06:23	18:30	12:26	06:33	18:35	12:34	06:39	18:42	12:40	06:23	18:32	12:27
27/04/2023	06:24	18:32	12:28	06:24	18:32	12:28	06:21	18:31	12:26	06:25	18:31	12:28	06:23	18:32	12:28	06:19	18:30	12:25	06:21	18:29	12:25	06:23	18:30	12:26	06:32	18:35	12:34	06:39	18:42	12:40	06:23	18:31	12:27
28/04/2023	06:24	18:32	12:28	06:24	18:32	12:28	06:21	18:31	12:26	06:25	18:30	12:28	06:23	18:32	12:28	06:19	18:30	12:24	06:20	18:29	12:24	06:22	18:30	12:26	06:32	18:35	12:34	06:39	18:41	12:40	06:23	18:31	12:27
29/04/2023	06:24	18:32	12:28	06:24	18:32	12:28	06:20	18:31	12:25	06:25	18:30	12:27	06:23	18:32	12:28	06:19	18:30	12:24	06:20	18:28	12:24	06:22	18:30	12:26	06:32	18:35	12:34	06:39	18:41	12:40	06:23	18:31	12:27
30/04/2023	06:24	18:32	12:28	06:23	18:32	12:28	06:20	18:31	12:25	06:25	18:30	12:27	06:23	18:32	12:27	06:19	18:30	12:24	06:20	18:28	12:24	06:22	18:30	12:26	06:32	18:35	12:33	06:38	18:41	12:40	06:23	18:31	12:27
01/05/2023	06:24	18:32	12:28	06:23	18:32	12:27	06:20	18:30	12:25	06:24	18:30	12:27	06:23	18:32	12:27	06:18	18:30	12:24	06:20	18:28	12:24	06:22	18:29	12:26	06:32	18:35	12:33	06:38	18:41	12:40	06:23	18:31	12:27
02/05/2023	06:23	18:32	12:28	06:23	18:31	12:27	06:20	18:30	12:25	06:24	18:30	12:27	06:23	18:32	12:27	06:18	18:30	12:24	06:20	18:28	12:24	06:22	18:29	12:26	06:32	18:34	12:33	06:38	18:41	12:40	06:22	18:31	12:27
03/05/2023	06:23	18:32	12:27	06:23	18:31	12:27	06:20	18:30	12:25	06:24	18:30	12:27	06:23	18:32	12:27	06:18	18:29	12:24	06:20	18:28	12:24	06:22	18:29	12:25	06:32	18:34	12:33	06:38	18:41	12:39	06:22	18:31	12:27
04/05/2023	06:23	18:32	12:27	06:23	18:31	12:27	06:20	18:30	12:25	06:24	18:30	12:27	06:22	18:32	12:27	06:18	18:29	12:24	06:20	18:28	12:24	06:22	18:29	12:25	06:32	18:34	12:33	06:38	18:41	12:39	06:22	18:31	12:26
05/05/2023	06:23	18:32	12:27	06:23	18:31	12:27	06:19	18:30	12:25	06:24	18:29	12:27	06:22	18:32	12:27	06:18	18:29	12:24	06:19	18:28	12:24	06:21	18:29	12:25	06:32	18:34	12:33	06:38	18:40	12:39	06:22	18:31	12:26
06/05/2023	06:23	18:32	12:27	06:23	18:31	12:27	06:19	18:30	12:25	06:24	18:29	12:27	06:22	18:32	12:27	06:18	18:29	12:24	06:19	18:28	12:24	06:21	18:29	12:25	06:32	18:34	12:33	06:38	18:40	12:39	06:22	18:31	12:26
07/05/2023	06:23	18:32	12:27	06:23	18:31	12:27	06:19	18:30	12:25	06:24	18:29	12:27	06:22	18:31	12:27	06:18	18:29	12:23	06:19	18:28	12:23	06:21	18:29	12:25	06:32	18:34	12:33	06:38	18:40	12:39	06:22	18:31	12:26
08/05/2023	06:23	18:31	12:27	06:22	18:31	12:27	06:19	18:30	12:25	06:24	18:29	12:27	06:22	18:31	12:27	06:17	18:29	12:23	06:19	18:28	12:23	06:21	18:29	12:25	06:32	18:34	12:33	06:38	18:40	12:39	06:22	18:30	12:26
09/05/2023	06:23	18:31	12:27	06:22	18:31	12:27	06:19	18:30	12:25	06:24	18:29	12:26	06:22	18:31	12:27	06:17	18:29	12:23	06:19	18:28	12:23	06:21	18:29	12:25	06:32	18:34	12:33	06:38	18:40	12:39	06:22	18:30	12:26
10/05/2023	06:23	18:31	12:27	06:22	18:31	12:27	06:19	18:30	12:24	06:24	18:29	12:26	06:22	18:31	12:27	06:17	18:29	12:23	06:19	18:28	12:23	06:21	18:29	12:25	06:32	18:33	12:33	06:38	18:40	12:39	06:22	18:30	12:26
11/05/2023	06:22	18:31	12:27	06:22	18:31	12:27	06:19	18:30	12:24	06:24	18:29	12:26	06:22	18:31	12:27	06:17	18:29	12:23	06:19	18:28	12:23	06:21	18:29	12:25	06:32	18:33	12:33	06:38	18:40	12:39	06:22	18:30	12:26
12/05/2023	06:22	18:31	12:27	06:22	18:31	12:27	06:19	18:30	12:24	06:24	18:29	12:26	06:22	18:31	12:27	06:17	18:29	12:23	06:19	18:28	12:23	06:21	18:29	12:25	06:32	18:33	12:33	06:38	18:40	12:39	06:21	18:30	12:26
13/05/2023	06:22	18:31	12:27	06:22	18:31	12:27	06:19	18:30	12:24	06:24	18:29	12:26	06:22	18:31	12:26	06:17	18:29	12:23	06:19	18:28	12:23	06:21	18:29	12:25	06:32	18:33	12:33	06:38	18:40	12:39	06:21	18:30	12:26
14/05/2023	06:22	18:31	12:27	06:22	18:31	12:27	06:19	18:30	12:24	06:24	18:29	12:26	06:22	18:31	12:26	06:17	18:29	12:23	06:19	18:28	12:23	06:21	18:29	12:25	06:32	18:33	12:32	06:38	18:40	12:39	06:21	18:30	12:26
15/05/2023	06:22	18:31	12:27	06:22	18:31	12:27	06:19	18:30	12:24	06:24	18:29	12:26	06:22	18:31	12:26	06:17	18:29	12:23	06:19	18:28	12:23	06:21	18:29	12:25	06:32	18:33	12:33	06:38	18:40	12:39	06:21	18:30	12:26
16/05/2023	06:22	18:31	12:27	06:22	18:31	12:27	06:19	18:30	12:24	06:24	18:29	12:26	06:22	18:31	12:27	06:17	18:30	12:23	06:19	18:28	12:23	06:21	18:29	12:25	06:32	18:33	12:33	06:38	18:40	12:39	06:21	18:30	12:26
17/05/2023	06:22	18:32	12:27	06:22	18:31	12:27	06:19	18:30	12:24	06:24	18:29	12:26	06:22	18:32	12:27	06:17	18:30	12:23	06:19	18:28	12:23	06:21	18:29	12:25	06:32	18:33	12:33	06:38	18:40	12:39	06:21	18:31	12:26
18/05/2023	06:22	18:32	12:27	06:22	18:31	12:27	06:19	18:30	12:24	06:24	18:29	12:26	06:22	18:32	12:27	06:17	18:30	12:23	06:19	18:28	12:23	06:21	18:29	12:25	06:32	18:33	12:33	06:38	18:40	12:39	06:21	18:31	12:26
19/05/2023	06:22	18:32	12:27	06:22	18:31	12:27	06:19	18:31	12:25	06:24	18:29	12:26	06:22	18:32	12:27	06:17	18:30	12:23	06:19	18:28	12:23	06:21	18:29	12:25	06:32	18:33	12:33	06:38	18:40	12:39	06:21	18:31	12:26
20/05/2023	06:22	18:32	12:27	06:22	18:31	12:27	06:19	18:31	12:25	06:24	18:29	12:27	06:22	18:32	12:27	06:17	18:30	12:23	06:19	18:28	12:23	06:21	18:29	12:25	06:32	18:33	12:33	06:38	18:40	12:39	06:21	18:31	12:26
21/05/2023	06:22	18:32	12:27	06:22	18:31	12:27	06:19	18:31	12:25	06:24	18:29	12:27	06:22	18:32	12:27	06:17	18:30	12:23	06:19	18:28	12:23	06:21	18:29	12:25	06:32	18:33	12:33	06:38	18:40	12:39	06:21	18:31	12:26
22/05/2023	06:22	18:32	12:27	06:22	18:31	12:27	06:19	18:31	12:25	06:24	18:29	12:27	06:22	18:32	12:27	06:17	18:30	12:23	06:19	18:28	12:24	06:21	18:29	12:25	06:32	18:33	12:33	06:38	18:40	12:39	06:22	18:31	12:26
23/05/2023	06:23	18:32	12:27	06:22	18:32	12:27	06:19	18:31	12:25	06:24	18:29	12:27	06:22	18:32	12:27	06:17	18:30	12:24	06:19	18:28	12:24	06:21	18:29	12:25	06:32	18:33	12:33	06:39	18:40	12:39	06:22	18:31	12:26
24/05/2023	06:23	18:32	12:27	06:22	18:32	12:27	06:19	18:31	12:25	06:24	18:29	12:27	06:22	18:32	12:27	06:17	18:30	12:24	06:19	18:28	12:24	06:21	18:29	12:25	06:32	18:33	12:33	06:39	18:40	12:39	06:22	18:31	12:26
25/05/2023	06:23	18:32	12:27	06:23	18:32	12:27	06:19	18:31	12:25	06:24	18:29	12:27	06:22	18:32	12:27	06:17	18:30	12:24	06:19	18:28	12:24	06:21	18:29	12:25	06:33	18:34	12:33	06:39	18:40	12:39	06:22	18:31	12:26
26/05/2023	06:23	18:32	12:28	06:23	18:32	12:27	06:19	18:31	12:25	06:24	18:30	12:27	06:22	18:32	12:27	06:17	18:31	12:24	06:19	18:28	12:24	06:21	18:30	12:26	06:33	18:34	12:33	06:39	18:40	12:39	06:22	18:31	12:27
27/05/2023	06:23	18:32	12:28	06:23	18:32	12:27	06:19	18:31	12:25	06:25	18:30	12:27	06:22	18:32	12:27	06:17	18:31	12:24	06:19	18:29	12:24	06:22	18:30	12:26	06:33	18:34	12:33	06:39	18:40	12:40	06:22	18:31	12:27
28/05/2023	06:23	18:33	12:28	06:23	18:32	12:27	06:19	18:32	12:25	06:25	18:30	12:27	06:22	18:33	12:27	06:17	18:31	12:24	06:19	18:29	12:24	06:22	18:30	12:26	06:33	18:34	12:33	06:39	18:40	12:40	06:22	18:32	12:27
29/05/2023	06:23	18:33	12:28	06:23	18:32	12:28	06:19	18:32	12:25	06:25	18:30	12:27	06:22	18:33	12:27	06:17	18:31	12:24	06:20	18:29	12:24	06:22	18:30	12:26	06:33	18:34	12:34	06:39	18:40	12:40	06:22	18:32	12:27
30/05/2023	06:23	18:33	12:28	06:23	18:32	12:28	06:19	18:32	12:26	06:25	18:30	12:28	06:22	18:33	12:28	06:17	18:31	12:24	06:20	18:29	12:24	06:22	18:30	12:26	06:33	18:34	12:34	06:39	18:40	12:40	06:22	18:32	12:27
31/05/2023	06:23	18:33	12:28	06:23	18:33	12:28	06:19	18:32	12:26	06:25	18:30	12:28	06:22	18:33	12:28	06:18	18:31	12:24	06:20	18:29	12:24	06:22	18:30	12:26	06:33	18:34	12:34	06:40	18:41	12:40	06:22	18:32	12:27
01/06/2023	06:23	18:33	12:28	06:23	18:33	12:28	06:19	18:32	12:26	06:25	18:30	12:28	06:23	18:33	12:28	06:18	18:32	12:25	06:20	18:29	12:25	06:22	18:30	12:26	06:34	18:34	12:34	06:40	18:41	12:40	06:23	18:32	12:27
02/06/2023	06:24	18:33	12:28	06:23	18:33	12:28	06:20	18:32	12:26	06:25	18:31	12:28	06:23	18:33	12:28	06:18	18:32	12:25	06:20	18:30	12:25	06:22	18:31	12:26	06:34	18:34	12:34	06:40	18:41	12:40	06:23	18:32	12:27
03/06/2023	06:24	18:34	12:29	06:24	18:33	12:28	06:20	18:33	12:26	06:26	18:31	12:28	06:23	18:34	12:28	06:18	18:32	12:25	06:20	18:30	12:25	06:22	18:31	12:27	06:34	18:35	12:34	06:40	18:41	12:41	06:23	18:33	12:28
04/06/2023	06:24	18:34	12:29	06:24	18:33	12:28	06:20	18:33	12:26	06:26	18:31	12:28	06:23	18:34	12:28	06:18	18:32	12:25	06:20	18:30	12:25	06:23	18:31	12:27	06:34	18:35	12:34	06:40	18:41	12:41	06:23	18:33	12:28
05/06/2023	06:24	18:34	12:29	06:24	18:33	12:29	06:20	18:33	12:26	06:26	18:31	12:28	06:23	18:34	12:29	06:18	18:32	12:25	06:21	18:30	12:25	06:23	18:31	12:27	06:34	18:35	12:35	06:40	18:41	12:41	06:23	18:33	12:28
06/06/2023	06:24	18:34	12:29	06:24	18:34	12:29	06:20	18:33	12:27	06:26	18:31	12:29	06:23	18:34	12:29	06:18	18:32	12:25	06:21	18:30	12:25	06:23	18:31	12:27	06:34	18:35	12:35	06:41	18:41	12:41	06:23	18:33	12:28
07/06/2023	06:24	18:34	12:29	06:24	18:34	12:29	06:20	18:33	12:27	06:26	18:31	12:29	06:24	18:34	12:29	06:19	18:33	12:26	06:21	18:30	12:26	06:23	18:31	12:27	06:35	18:35	12:35	06:41	18:42	12:41	06:23	18:33	12:28
08/06/2023	06:25	18:34	12:30	06:24	18:34	12:29	06:20	18:34	12:27	06:26	18:32	12:29	06:24	18:35	12:29	06:19	18:33	12:26	06:21	18:31	12:26	06:23	18:32	12:27	06:35	18:35	12:35	06:41	18:42	12:41	06:24	18:33	12:29
09/06/2023	06:25	18:35	12:30	06:25	18:34	12:29	06:21	18:34	12:27	06:27	18:32	12:29	06:24	18:35	12:29	06:19	18:33	12:26	06:21	18:31	12:26	06:23	18:32	12:28	06:35	18:36	12:35	06:41	18:42	12:42	06:24	18:34	12:29
10/06/2023	06:25	18:35	12:30	06:25	18:34	12:30	06:21	18:34	12:27	06:27	18:32	12:29	06:24	18:35	12:29	06:19	18:33	12:26	06:21	18:31	12:26	06:24	18:32	12:28	06:35	18:36	12:36	06:41	18:42	12:42	06:24	18:34	12:29
11/06/2023	06:25	18:35	12:30	06:25	18:35	12:30	06:21	18:34	12:28	06:27	18:32	12:30	06:24	18:35	12:30	06:19	18:34	12:26	06:22	18:31	12:26	06:24	18:32	12:28	06:35	18:36	12:36	06:42	18:42	12:42	06:24	18:34	12:29
12/06/2023	06:25	18:35	12:30	06:25	18:35	12:30	06:21	18:34	12:28	06:27	18:32	12:30	06:24	18:35	12:30	06:19	18:34	12:27	06:22	18:31	12:27	06:24	18:32	12:28	06:36	18:36	12:36	06:42	18:43	12:42	06:24	18:34	12:29
13/06/2023	06:26	18:35	12:31	06:25	18:35	12:30	06:21	18:35	12:28	06:27	18:33	12:30	06:25	18:36	12:30	06:20	18:34	12:27	06:22	18:32	12:27	06:24	18:33	12:28	06:36	18:36	12:36	06:42	18:43	12:42	06:25	18:34	12:30
14/06/2023	06:26	18:36	12:31	06:26	18:35	12:30	06:22	18:35	12:28	06:28	18:33	12:30	06:25	18:36	12:30	06:20	18:34	12:27	06:22	18:32	12:27	06:24	18:33	12:29	06:36	18:37	12:36	06:42	18:43	12:43	06:25	18:35	12:30
15/06/2023	06:26	18:36	12:31	06:26	18:35	12:31	06:22	18:35	12:28	06:28	18:33	12:30	06:25	18:36	12:31	06:20	18:34	12:27	06:22	18:32	12:27	06:25	18:33	12:29	06:36	18:37	12:37	06:43	18:43	12:43	06:25	18:35	12:30
16/06/2023	06:26	18:36	12:31	06:26	18:36	12:31	06:22	18:35	12:29	06:28	18:33	12:31	06:25	18:36	12:31	06:20	18:35	12:27	06:23	18:32	12:27	06:25	18:33	12:29	06:37	18:37	12:37	06:43	18:43	12:43	06:25	18:35	12:30
17/06/2023	06:26	18:36	12:31	06:26	18:36	12:31	06:22	18:36	12:29	06:28	18:33	12:31	06:25	18:36	12:31	06:20	18:35	12:28	06:23	18:33	12:28	06:25	18:34	12:29	06:37	18:37	12:37	06:43	18:44	12:43	06:25	18:35	12:30
18/06/2023	06:27	18:37	12:32	06:26	18:36	12:31	06:22	18:36	12:29	06:29	18:34	12:31	06:26	18:37	12:31	06:21	18:35	12:28	06:23	18:33	12:28	06:25	18:34	12:30	06:37	18:37	12:37	06:43	18:44	12:44	06:26	18:36	12:31
19/06/2023	06:27	18:37	12:32	06:27	18:36	12:31	06:23	18:36	12:29	06:29	18:34	12:31	06:26	18:37	12:31	06:21	18:35	12:28	06:23	18:33	12:28	06:26	18:34	12:30	06:37	18:38	12:37	06:43	18:44	12:44	06:26	18:36	12:31
20/06/2023	06:27	18:37	12:32	06:27	18:37	12:32	06:23	18:36	12:30	06:29	18:34	12:31	06:26	18:37	12:32	06:21	18:36	12:28	06:24	18:33	12:28	06:26	18:34	12:30	06:37	18:38	12:38	06:44	18:44	12:44	06:26	18:36	12:31
21/06/2023	06:27	18:37	12:32	06:27	18:37	12:32	06:23	18:36	12:30	06:29	18:34	12:32	06:26	18:37	12:32	06:21	18:36	12:29	06:24	18:33	12:29	06:26	18:34	12:30	06:38	18:38	12:38	06:44	18:44	12:44	06:26	18:36	12:31
22/06/2023	06:27	18:37	12:32	06:27	18:37	12:32	06:23	18:37	12:30	06:29	18:34	12:32	06:27	18:38	12:32	06:22	18:36	12:29	06:24	18:34	12:29	06:26	18:35	12:30	06:38	18:38	12:38	06:44	18:45	12:44	06:27	18:36	12:31
23/06/2023	06:28	18:38	12:33	06:28	18:37	12:32	06:24	18:37	12:30	06:30	18:35	12:32	06:27	18:38	12:32	06:22	18:36	12:29	06:24	18:34	12:29	06:26	18:35	12:31	06:38	18:38	12:38	06:44	18:45	12:45	06:27	18:37	12:32
24/06/2023	06:28	18:38	12:33	06:28	18:37	12:33	06:24	18:37	12:30	06:30	18:35	12:32	06:27	18:38	12:32	06:22	18:36	12:29	06:24	18:34	12:29	06:27	18:35	12:31	06:38	18:39	12:39	06:45	18:45	12:45	06:27	18:37	12:32
25/06/2023	06:28	18:38	12:33	06:28	18:38	12:33	06:24	18:37	12:31	06:30	18:35	12:33	06:27	18:38	12:33	06:22	18:37	12:29	06:25	18:34	12:29	06:27	18:35	12:31	06:39	18:39	12:39	06:45	18:45	12:45	06:27	18:37	12:32
26/06/2023	06:28	18:38	12:33	06:28	18:38	12:33	06:24	18:37	12:31	06:30	18:35	12:33	06:27	18:38	12:33	06:22	18:37	12:30	06:25	18:34	12:30	06:27	18:36	12:31	06:39	18:39	12:39	06:45	18:46	12:45	06:27	18:37	12:32
27/06/2023	06:29	18:39	12:34	06:28	18:38	12:33	06:24	18:38	12:31	06:30	18:36	12:33	06:28	18:39	12:33	06:23	18:37	12:30	06:25	18:35	12:30	06:27	18:36	12:32	06:39	18:39	12:39	06:45	18:46	12:45	06:28	18:38	12:33
28/06/2023	06:29	18:39	12:34	06:29	18:38	12:33	06:25	18:38	12:31	06:31	18:36	12:33	06:28	18:39	12:33	06:23	18:37	12:30	06:25	18:35	12:30	06:28	18:36	12:32	06:39	18:40	12:39	06:45	18:46	12:46	06:28	18:38	12:33
29/06/2023	06:29	18:39	12:34	06:29	18:38	12:34	06:25	18:38	12:31	06:31	18:36	12:33	06:28	18:39	12:34	06:23	18:37	12:30	06:25	18:35	12:30	06:28	18:36	12:32	06:39	18:40	12:40	06:46	18:46	12:46	06:28	18:38	12:33
30/06/2023	06:29	18:39	12:34	06:29	18:39	12:34	06:25	18:38	12:32	06:31	18:36	12:34	06:28	18:39	12:34	06:23	18:38	12:30	06:26	18:35	12:30	06:28	18:36	12:32	06:40	18:40	12:40	06:46	18:46	12:46	06:28	18:38	12:33
01/07/2023	06:29	18:39	12:34	06:29	18:39	12:34	06:25	18:38	12:32	06:31	18:36	12:34	06:28	18:39	12:34	06:23	18:38	12:31	06:26	18:35	12:31	06:28	18:37	12:32	06:40	18:40	12:40	06:46	18:47	12:46	06:28	18:38	12:33
02/07/2023	06:30	18:39	12:35	06:29	18:39	12:34	06:25	18:39	12:32	06:31	18:37	12:34	06:29	18:40	12:34	06:24	18:38	12:31	06:26	18:36	12:31	06:28	18:37	12:33	06:40	18:40	12:40	06:46	18:47	12:46	06:29	18:38	12:34
03/07/2023	06:30	18:40	12:35	06:30	18:39	12:34	06:26	18:39	12:32	06:32	18:37	12:34	06:29	18:40	12:34	06:24	18:38	12:31	06:26	18:36	12:31	06:29	18:37	12:33	06:40	18:41	12:40	06:46	18:47	12:47	06:29	18:39	12:34
04/07/2023	06:30	18:40	12:35	06:30	18:39	12:35	06:26	18:39	12:32	06:32	18:37	12:34	06:29	18:40	12:34	06:24	18:38	12:31	06:26	18:36	12:31	06:29	18:37	12:33	06:40	18:41	12:41	06:46	18:47	12:47	06:29	18:39	12:34
05/07/2023	06:30	18:40	12:35	06:30	18:40	12:35	06:26	18:39	12:33	06:32	18:37	12:35	06:29	18:40	12:35	06:24	18:38	12:31	06:27	18:36	12:31	06:29	18:37	12:33	06:40	18:41	12:41	06:47	18:47	12:47	06:29	18:39	12:34
06/07/2023	06:30	18:40	12:35	06:30	18:40	12:35	06:26	18:39	12:33	06:32	18:37	12:35	06:29	18:40	12:35	06:24	18:39	12:32	06:27	18:36	12:32	06:29	18:37	12:33	06:41	18:41	12:41	06:47	18:48	12:47	06:29	18:39	12:34
07/07/2023	06:31	18:40	12:35	06:30	18:40	12:35	06:26	18:39	12:33	06:32	18:37	12:35	06:30	18:40	12:35	06:25	18:39	12:32	06:27	18:36	12:32	06:29	18:38	12:33	06:41	18:41	12:41	06:47	18:48	12:47	06:30	18:39	12:34
08/07/2023	06:31	18:40	12:36	06:31	18:40	12:35	06:27	18:40	12:33	06:33	18:38	12:35	06:30	18:41	12:35	06:25	18:39	12:32	06:27	18:37	12:32	06:29	18:38	12:34	06:41	18:41	12:41	06:47	18:48	12:47	06:30	18:39	12:35
09/07/2023	06:31	18:41	12:36	06:31	18:40	12:35	06:27	18:40	12:33	06:33	18:38	12:35	06:30	18:41	12:35	06:25	18:39	12:32	06:27	18:37	12:32	06:30	18:38	12:34	06:41	18:42	12:41	06:47	18:48	12:48	06:30	18:40	12:35
10/07/2023	06:31	18:41	12:36	06:31	18:40	12:36	06:27	18:40	12:33	06:33	18:38	12:35	06:30	18:41	12:35	06:25	18:39	12:32	06:27	18:37	12:32	06:30	18:38	12:34	06:41	18:42	12:41	06:47	18:48	12:48	06:30	18:40	12:35
11/07/2023	06:31	18:41	12:36	06:31	18:40	12:36	06:27	18:40	12:34	06:33	18:38	12:35	06:30	18:41	12:36	06:25	18:39	12:32	06:28	18:37	12:32	06:30	18:38	12:34	06:41	18:42	12:42	06:48	18:48	12:48	06:30	18:40	12:35
12/07/2023	06:31	18:41	12:36	06:31	18:41	12:36	06:27	18:40	12:34	06:33	18:38	12:36	06:30	18:41	12:36	06:26	18:39	12:32	06:28	18:37	12:32	06:30	18:38	12:34	06:41	18:42	12:42	06:48	18:49	12:48	06:30	18:40	12:35
13/07/2023	06:31	18:41	12:36	06:31	18:41	12:36	06:27	18:40	12:34	06:33	18:38	12:36	06:31	18:41	12:36	06:26	18:39	12:33	06:28	18:37	12:33	06:30	18:38	12:34	06:42	18:42	12:42	06:48	18:49	12:48	06:30	18:40	12:35
14/07/2023	06:32	18:41	12:36	06:31	18:41	12:36	06:28	18:40	12:34	06:33	18:38	12:36	06:31	18:41	12:36	06:26	18:40	12:33	06:28	18:37	12:33	06:30	18:38	12:34	06:42	18:42	12:42	06:48	18:49	12:48	06:31	18:40	12:35
15/07/2023	06:32	18:41	12:36	06:32	18:41	12:36	06:28	18:40	12:34	06:33	18:39	12:36	06:31	18:41	12:36	06:26	18:40	12:33	06:28	18:37	12:33	06:30	18:39	12:34	06:42	18:43	12:42	06:48	18:49	12:48	06:31	18:40	12:36
16/07/2023	06:32	18:41	12:37	06:32	18:41	12:36	06:28	18:40	12:34	06:34	18:39	12:36	06:31	18:41	12:36	06:26	18:40	12:33	06:28	18:38	12:33	06:30	18:39	12:35	06:42	18:43	12:42	06:48	18:49	12:49	06:31	18:40	12:36
17/07/2023	06:32	18:41	12:37	06:32	18:41	12:36	06:28	18:40	12:34	06:34	18:39	12:36	06:31	18:42	12:36	06:26	18:40	12:33	06:28	18:38	12:33	06:31	18:39	12:35	06:42	18:43	12:42	06:48	18:49	12:49	06:31	18:40	12:36
18/07/2023	06:32	18:42	12:37	06:32	18:41	12:36	06:28	18:40	12:34	06:34	18:39	12:36	06:31	18:42	12:36	06:26	18:40	12:33	06:28	18:38	12:33	06:31	18:39	12:35	06:42	18:43	12:42	06:48	18:49	12:49	06:31	18:41	12:36
19/07/2023	06:32	18:42	12:37	06:32	18:41	12:37	06:28	18:41	12:34	06:34	18:39	12:36	06:31	18:42	12:36	06:26	18:40	12:33	06:29	18:38	12:33	06:31	18:39	12:35	06:42	18:43	12:42	06:48	18:49	12:49	06:31	18:41	12:36
